State,City,Date,Temperature (C),Humidity,Condition,Wind (kph),Rainfall (mm),Visibility (km),Timestamp,Min Temp (C),Max Temp (C),Avg Temp (C),Total Precipitation (mm)
Delaware,Newark,2024-09-21,20.9,64,Cloudy,15.8,0.0,10.0,2024-12-11 20:38:31,17.9,25.0,20.9,0.0
Delaware,Newark,2024-09-22,18.6,64,Cloudy,14.8,0.0,10.0,2024-12-11 20:38:31,15.4,22.6,18.6,0.0
Delaware,Newark,2024-09-23,17.7,67,Overcast,16.2,0.0,10.0,2024-12-11 20:38:31,15.1,20.2,17.7,0.0
Delaware,Newark,2024-09-24,18.0,68,Overcast,16.2,0.0,9.6,2024-12-11 20:38:31,15.7,20.1,18.0,0.0
Delaware,Newark,2024-09-25,17.7,88,Heavy rain at times,16.2,16.58,7.9,2024-12-11 20:38:31,16.9,19.2,17.7,16.58
Delaware,Newark,2024-09-26,21.7,92,Moderate or heavy rain shower,18.4,45.82,8.3,2024-12-11 20:38:32,18.7,25.0,21.7,45.82
Delaware,Newark,2024-09-27,19.7,81,Moderate or heavy rain shower,10.8,17.72,8.4,2024-12-11 20:38:32,17.8,22.9,19.7,17.72
Delaware,Newark,2024-09-28,20.0,73,Overcast,16.9,0.0,6.0,2024-12-11 20:38:32,19.2,21.1,20.0,0.0
Delaware,Newark,2024-09-29,16.8,89,Mist,15.5,5.84,10.0,2024-12-11 20:38:32,16.3,17.1,16.8,5.84
Delaware,Newark,2024-09-30,17.4,77,Cloudy,17.6,0.0,9.7,2024-12-11 20:38:32,16.2,19.1,17.4,0.0
Delaware,Newark,2024-10-01,17.4,78,Overcast,18.0,0.0,10.0,2024-12-11 20:38:33,15.4,20.0,17.4,0.0
Delaware,Newark,2024-10-02,15.9,77,Overcast,13.0,0.0,10.0,2024-12-11 20:38:33,14.2,17.3,15.9,0.0
Delaware,Newark,2024-10-03,18.2,73,Overcast,14.8,0.0,10.0,2024-12-11 20:38:33,16.3,21.1,18.2,0.0
Delaware,Newark,2024-10-04,19.6,79,Cloudy,15.5,0.0,10.0,2024-12-11 20:38:33,17.6,22.7,19.6,0.0
Delaware,Newark,2024-10-05,20.2,66,Partly cloudy,15.5,0.0,10.0,2024-12-11 20:38:34,17.7,23.7,20.2,0.0
Delaware,Newark,2024-10-06,17.4,65,Partly cloudy,16.6,0.0,10.0,2024-12-11 20:38:34,13.3,21.1,17.4,0.0
Delaware,Newark,2024-10-07,17.9,69,Moderate or heavy rain shower,23.0,11.1,10.0,2024-12-11 20:38:34,14.3,22.2,17.9,11.1
Delaware,Newark,2024-10-08,15.6,52,Partly cloudy,19.8,0.0,10.0,2024-12-11 20:38:34,11.8,19.9,15.6,0.0
Delaware,Newark,2024-10-09,15.9,48,Sunny,15.5,0.0,10.0,2024-12-11 20:38:34,12.9,18.9,15.9,0.0
Delaware,Newark,2024-10-10,12.0,54,Sunny,22.0,0.0,10.0,2024-12-11 20:38:35,8.8,16.0,12.0,0.0
Delaware,Newark,2024-10-11,13.7,59,Sunny,16.2,0.0,10.0,2024-12-11 20:38:35,8.2,20.3,13.7,0.0
Delaware,Newark,2024-10-12,16.5,56,Cloudy,21.2,0.0,10.0,2024-12-11 20:38:35,12.3,20.7,16.5,0.0
Delaware,Newark,2024-10-13,14.7,66,Overcast,18.0,0.0,9.9,2024-12-11 20:38:35,12.0,17.4,14.7,0.0
Delaware,Newark,2024-10-14,13.0,55,Overcast,28.1,0.0,10.0,2024-12-11 20:38:36,8.8,19.6,13.0,0.0
Delaware,Newark,2024-10-15,9.5,53,Cloudy,22.3,0.0,10.0,2024-12-11 20:38:36,6.4,12.4,9.5,0.0
Delaware,Newark,2024-10-16,10.2,54,Sunny,20.2,0.0,10.0,2024-12-11 20:38:36,6.0,14.2,10.2,0.0
Delaware,Newark,2024-10-17,10.5,56,Sunny,18.4,0.0,10.0,2024-12-11 20:38:36,6.4,15.2,10.5,0.0
Delaware,Newark,2024-10-18,13.1,45,Sunny,18.0,0.0,10.0,2024-12-11 20:38:36,8.2,19.4,13.1,0.0
Delaware,Newark,2024-10-19,15.8,48,Sunny,8.3,0.0,10.0,2024-12-11 20:38:37,9.5,22.6,15.8,0.0
Delaware,Newark,2024-10-20,17.8,48,Sunny,9.4,0.0,10.0,2024-12-11 20:38:37,11.0,24.7,17.8,0.0
Delaware,Newark,2024-10-21,20.0,49,Sunny,11.5,0.0,10.0,2024-12-11 20:38:37,12.3,27.8,20.0,0.0
Delaware,Newark,2024-10-22,20.7,59,Sunny,10.8,0.0,10.0,2024-12-11 20:38:37,15.2,27.6,20.7,0.0
Delaware,Newark,2024-10-23,16.9,77,Mist,18.4,0.0,10.0,2024-12-11 20:38:37,12.5,22.7,16.9,0.0
Delaware,Newark,2024-10-24,14.1,63,Overcast,24.5,0.0,10.0,2024-12-11 20:38:38,9.9,16.9,14.1,0.0
Delaware,Newark,2024-10-25,11.3,53,Sunny,13.7,0.0,10.0,2024-12-11 20:38:38,6.2,16.2,11.3,0.0
Delaware,Newark,2024-10-26,14.4,56,Light rain shower,23.8,1.26,10.0,2024-12-11 20:38:38,11.2,18.5,14.4,1.26
Delaware,Newark,2024-10-27,10.2,37,Cloudy,16.9,0.0,10.0,2024-12-11 20:38:38,7.6,12.9,10.2,0.0
Delaware,Newark,2024-10-28,12.2,45,Partly cloudy,13.0,0.0,10.0,2024-12-11 20:38:38,7.6,17.8,12.2,0.0
Delaware,Newark,2024-10-29,12.4,70,Cloudy,19.4,0.0,10.0,2024-12-11 20:38:39,9.8,15.1,12.4,0.0
Delaware,Newark,2024-10-30,15.9,79,Overcast,13.7,0.0,10.0,2024-12-11 20:38:39,12.7,18.3,15.9,0.0
Delaware,Newark,2024-10-31,17.8,74,Fog,18.4,0.0,10.0,2024-12-11 20:38:39,12.8,23.7,17.8,0.0
Delaware,Newark,2024-11-01,17.0,64,Light rain,22.0,3.15,9.3,2024-12-11 20:38:39,11.5,20.0,17.0,3.15
Delaware,Newark,2024-11-02,11.6,42,Overcast,20.9,0.0,10.0,2024-12-11 20:38:40,9.0,14.2,11.6,0.0
Delaware,Newark,2024-11-03,7.7,46,Sunny,12.6,0.0,10.0,2024-12-11 20:38:40,3.0,12.9,7.7,0.0
Delaware,Newark,2024-11-04,9.3,64,Overcast,16.9,0.0,10.0,2024-12-11 20:38:40,5.6,12.0,9.3,0.0
Delaware,Newark,2024-11-05,15.5,86,Fog,20.2,0.0,8.5,2024-12-11 20:38:40,12.6,18.3,15.5,0.0
Delaware,Newark,2024-11-06,16.6,90,Overcast,22.0,0.0,10.0,2024-12-11 20:38:41,15.5,17.8,16.6,0.0
Delaware,Newark,2024-11-07,18.0,67,Overcast,14.0,0.0,10.0,2024-12-11 20:38:41,14.9,21.5,18.0,0.0
Delaware,Newark,2024-11-08,14.8,53,Partly cloudy,12.6,0.0,10.0,2024-12-11 20:38:41,11.2,18.9,14.8,0.0
Delaware,Newark,2024-11-09,8.2,42,Sunny,22.3,0.0,10.0,2024-12-11 20:38:41,4.9,11.0,8.2,0.0
Delaware,Newark,2024-11-10,9.1,48,Overcast,18.7,1.64,8.9,2024-12-11 20:38:41,5.0,12.7,9.1,1.64
Delaware,Newark,2024-11-11,14.1,82,Light rain,21.6,14.55,9.3,2024-12-11 20:38:42,12.5,16.5,14.1,14.55
Delaware,Newark,2024-11-12,9.6,55,Overcast,28.4,0.0,10.0,2024-12-11 20:38:42,4.5,11.9,9.6,0.0
Delaware,Newark,2024-11-13,4.3,45,Sunny,18.4,0.0,10.0,2024-12-11 20:38:42,0.5,9.3,4.3,0.0
Delaware,Newark,2024-11-14,5.0,47,Overcast,11.9,0.0,10.0,2024-12-11 20:38:42,1.9,7.6,5.0,0.0
Delaware,Newark,2024-11-15,7.6,25,Partly cloudy,18.0,0.0,10.0,2024-12-11 20:38:42,3.5,12.3,7.6,0.0
Delaware,Newark,2024-11-16,9.5,40,Sunny,21.6,0.0,10.0,2024-12-11 20:38:43,4.8,15.3,9.5,0.0
Delaware,Newark,2024-11-17,9.2,57,Overcast,15.8,0.0,10.0,2024-12-11 20:38:43,4.1,13.6,9.2,0.0
Delaware,Newark,2024-11-18,11.4,63,Partly cloudy,20.2,0.0,10.0,2024-12-11 20:38:43,7.3,16.4,11.4,0.0
Delaware,Newark,2024-11-19,10.3,54,Partly cloudy,16.9,0.0,10.0,2024-12-11 20:38:43,7.3,13.2,10.3,0.0
Delaware,Newark,2024-11-20,10.5,70,Overcast,15.8,3.09,10.0,2024-12-11 20:38:44,9.7,11.1,10.5,3.09
Delaware,Newark,2024-11-21,8.4,87,Heavy rain,29.2,86.12,8.2,2024-12-11 20:38:44,6.4,10.7,8.4,86.12
Delaware,Newark,2024-11-22,4.1,73,Overcast,22.7,0.0,10.0,2024-12-11 20:38:44,2.4,5.6,4.1,0.0
Delaware,Newark,2024-11-23,6.4,74,Light rain,27.0,3.87,8.9,2024-12-11 20:38:44,4.3,8.4,6.4,3.87
Delaware,Newark,2024-11-24,7.7,72,Overcast,25.2,0.0,10.0,2024-12-11 20:38:45,4.8,11.7,7.7,0.0
Delaware,Newark,2024-11-25,6.6,74,Partly cloudy,16.6,0.0,10.0,2024-12-11 20:38:45,3.3,10.7,6.6,0.0
Delaware,Newark,2024-11-26,9.5,83,Thundery outbreaks possible,16.6,0.0,9.4,2024-12-11 20:38:45,6.3,12.7,9.5,0.0
Delaware,Newark,2024-11-27,5.0,72,Partly cloudy,13.3,0.0,10.0,2024-12-11 20:38:45,1.7,7.2,5.0,0.0
Delaware,Newark,2024-11-28,5.8,88,Moderate or heavy rain shower,18.0,29.68,7.6,2024-12-11 20:38:45,5.0,6.6,5.8,29.68
Delaware,Newark,2024-11-29,3.6,78,Mist,24.1,0.0,10.0,2024-12-11 20:38:46,0.8,5.9,3.6,0.0
Delaware,Newark,2024-11-30,0.8,72,Partly cloudy,19.4,0.0,10.0,2024-12-11 20:38:46,-2.0,3.8,0.8,0.0
Delaware,Newark,2024-12-01,-0.8,69,Overcast,18.7,0.0,10.0,2024-12-11 20:38:46,-3.6,1.9,-0.8,0.0
Delaware,Newark,2024-12-02,0.6,58,Sunny,13.0,0.0,10.0,2024-12-11 20:38:46,-2.8,4.9,0.6,0.0
Delaware,Newark,2024-12-03,1.4,69,Sunny,17.3,0.0,10.0,2024-12-11 20:38:46,-1.2,4.1,1.4,0.0
Delaware,Newark,2024-12-04,0.1,77,Freezing fog,23.4,0.0,10.0,2024-12-11 20:38:47,-3.1,1.8,0.1,0.0
Delaware,Newark,2024-12-05,0.8,74,Heavy snow,33.8,24.64,8.4,2024-12-11 20:38:47,-1.6,2.5,0.8,24.64
Delaware,Newark,2024-12-06,-0.5,54,Overcast,25.6,0.0,10.0,2024-12-11 20:38:47,-2.5,2.2,-0.5,0.0
Delaware,Newark,2024-12-07,0.1,62,Partly cloudy,17.3,0.0,10.0,2024-12-11 20:38:47,-3.0,4.3,0.1,0.0
Delaware,Newark,2024-12-08,2.9,62,Overcast,20.9,0.0,9.7,2024-12-11 20:38:47,0.2,6.3,2.9,0.0
Delaware,Newark,2024-12-09,4.6,88,Moderate rain,9.0,24.58,7.3,2024-12-11 20:38:48,2.7,6.8,4.6,24.58
Delaware,Newark,2024-12-10,7.8,96,Fog,13.7,0.0,5.0,2024-12-11 20:38:48,6.6,9.8,7.8,0.0
Delaware,Newark,2024-12-11,10.4,95,Light rain shower,27.4,57.75,5.4,2024-12-11 20:38:48,8.1,13.3,10.4,57.75
Florida,Miami,2024-09-12,29.7,70,Patchy light rain,19.4,4.71,9.5,2024-12-11 20:38:48,29.0,30.9,29.7,4.71
Florida,Miami,2024-09-13,30.0,67,Patchy light drizzle,14.0,3.33,9.7,2024-12-11 20:38:49,29.3,30.6,30.0,3.33
Florida,Miami,2024-09-14,30.1,67,Light rain shower,13.3,12.32,9.3,2024-12-11 20:38:49,29.0,31.4,30.1,12.32
Florida,Miami,2024-09-15,28.7,66,Patchy light drizzle,14.4,1.34,9.5,2024-12-11 20:38:49,26.6,30.2,28.7,1.34
Florida,Miami,2024-09-16,30.0,68,Moderate or heavy rain with thunder,15.8,8.14,9.6,2024-12-11 20:38:49,29.0,31.1,30.0,8.14
Florida,Miami,2024-09-17,28.7,82,Moderate or heavy rain shower,21.2,36.11,9.6,2024-12-11 20:38:49,27.8,29.3,28.7,36.11
Florida,Miami,2024-09-18,28.8,76,Moderate or heavy rain shower,15.8,12.59,9.5,2024-12-11 20:38:50,28.1,29.8,28.8,12.59
Florida,Miami,2024-09-19,27.5,79,Moderate or heavy rain shower,33.5,23.19,9.1,2024-12-11 20:38:50,26.0,28.7,27.5,23.19
Florida,Miami,2024-09-20,28.0,78,Moderate or heavy rain shower,19.1,41.84,9.6,2024-12-11 20:38:50,26.5,29.1,28.0,41.84
Florida,Miami,2024-09-21,29.3,76,Moderate or heavy rain shower,20.9,21.48,9.9,2024-12-11 20:38:51,27.7,31.8,29.3,21.48
Florida,Miami,2024-09-22,28.8,79,Cloudy,19.8,0.0,10.0,2024-12-11 20:38:51,27.5,30.6,28.8,0.0
Florida,Miami,2024-09-23,28.9,82,Partly cloudy,21.6,0.0,10.0,2024-12-11 20:38:51,27.3,30.5,28.9,0.0
Florida,Miami,2024-09-24,28.9,77,Partly cloudy,34.9,0.0,9.9,2024-12-11 20:38:51,28.0,29.8,28.9,0.0
Florida,Miami,2024-09-25,29.1,82,Light rain shower,53.6,17.59,7.7,2024-12-11 20:38:52,28.6,30.0,29.1,17.59
Florida,Miami,2024-09-26,29.3,81,Moderate or heavy rain shower,48.6,39.79,8.6,2024-12-11 20:38:52,28.2,30.4,29.3,39.79
Florida,Miami,2024-09-27,29.2,80,Overcast,37.1,0.0,9.6,2024-12-11 20:38:52,28.7,29.9,29.2,0.0
Florida,Miami,2024-09-28,30.2,81,Partly cloudy,26.3,0.0,10.0,2024-12-11 20:38:52,28.9,33.2,30.2,0.0
Florida,Miami,2024-09-29,28.3,90,Fog,18.0,0.0,9.8,2024-12-11 20:38:52,27.4,29.2,28.3,0.0
Florida,Miami,2024-09-30,27.7,93,Cloudy,18.0,0.0,9.5,2024-12-11 20:38:53,27.1,28.6,27.7,0.0
Florida,Miami,2024-10-01,28.6,84,Partly cloudy,17.6,0.0,10.0,2024-12-11 20:38:53,27.9,29.6,28.6,0.0
Florida,Miami,2024-10-02,28.6,81,Partly cloudy,18.4,0.0,9.9,2024-12-11 20:38:53,27.1,31.3,28.6,0.0
Florida,Miami,2024-10-03,28.8,76,Cloudy,21.6,0.08,10.0,2024-12-11 20:38:53,28.3,29.5,28.8,0.08
Florida,Miami,2024-10-04,28.5,79,Partly cloudy,20.9,0.0,9.7,2024-12-11 20:38:53,27.5,30.4,28.5,0.0
Florida,Miami,2024-10-05,28.6,79,Light rain shower,19.8,9.58,9.8,2024-12-11 20:38:54,28.0,29.6,28.6,9.58
Florida,Miami,2024-10-06,28.4,78,Moderate or heavy rain shower,25.2,76.19,8.9,2024-12-11 20:38:54,28.0,28.8,28.4,76.19
Florida,Miami,2024-10-07,27.2,87,Torrential rain shower,26.6,117.87,8.4,2024-12-11 20:38:54,26.3,27.8,27.2,117.87
Florida,Miami,2024-10-08,27.5,86,Thundery outbreaks possible,28.1,17.6,8.7,2024-12-11 20:38:54,24.8,29.8,27.5,17.6
Florida,Miami,2024-10-09,28.8,85,Moderate or heavy rain shower,47.9,17.71,9.2,2024-12-11 20:38:54,26.5,31.3,28.8,17.71
Florida,Miami,2024-10-10,29.1,82,Light rain shower,47.2,4.2,9.7,2024-12-11 20:38:55,26.5,31.9,29.1,4.2
Florida,Miami,2024-10-11,26.7,81,Light rain shower,33.1,5.55,9.8,2024-12-11 20:38:55,24.4,28.4,26.7,5.55
Florida,Miami,2024-10-12,27.2,77,Overcast,31.0,0.0,10.0,2024-12-11 20:38:55,26.7,28.0,27.2,0.0
Florida,Miami,2024-10-13,27.8,83,Moderate or heavy rain shower,29.2,21.76,9.1,2024-12-11 20:38:55,26.7,29.2,27.8,21.76
Florida,Miami,2024-10-14,27.1,90,Mist,23.4,0.0,9.7,2024-12-11 20:38:55,26.1,28.3,27.1,0.0
Florida,Miami,2024-10-15,26.6,75,Overcast,22.3,0.0,10.0,2024-12-11 20:38:56,25.1,27.6,26.6,0.0
Florida,Miami,2024-10-16,26.3,82,Overcast,41.0,0.0,9.7,2024-12-11 20:38:56,24.7,28.2,26.3,0.0
Florida,Miami,2024-10-17,24.5,78,Cloudy,41.0,0.0,10.0,2024-12-11 20:38:56,23.9,25.4,24.5,0.0
Florida,Miami,2024-10-18,24.6,74,Cloudy,42.5,0.0,10.0,2024-12-11 20:38:56,23.8,25.4,24.6,0.0
Florida,Miami,2024-10-19,26.2,79,Overcast,43.6,0.0,10.0,2024-12-11 20:38:56,25.5,26.8,26.2,0.0
Florida,Miami,2024-10-20,26.2,79,Overcast,32.8,2.52,9.9,2024-12-11 20:38:57,25.5,26.9,26.2,2.52
Florida,Miami,2024-10-21,26.5,77,Moderate or heavy rain shower,32.8,35.3,9.3,2024-12-11 20:38:57,25.4,28.0,26.5,35.3
Florida,Miami,2024-10-22,26.8,83,Cloudy,34.9,0.0,9.4,2024-12-11 20:38:57,25.7,28.2,26.8,0.0
Florida,Miami,2024-10-23,26.6,82,Partly cloudy,29.2,0.02,9.8,2024-12-11 20:38:57,25.5,28.5,26.6,0.02
Florida,Miami,2024-10-24,25.6,82,Moderate or heavy rain shower,24.5,10.29,10.0,2024-12-11 20:38:58,24.7,26.4,25.6,10.29
Florida,Miami,2024-10-25,26.0,74,Light rain shower,32.0,7.84,10.0,2024-12-11 20:38:58,24.6,27.2,26.0,7.84
Florida,Miami,2024-10-26,26.2,66,Light rain shower,32.8,1.82,9.8,2024-12-11 20:38:58,25.8,27.0,26.2,1.82
Florida,Miami,2024-10-27,25.8,61,Partly cloudy,32.4,0.03,10.0,2024-12-11 20:38:58,25.2,26.3,25.8,0.03
Florida,Miami,2024-10-28,25.3,76,Overcast,37.1,0.0,9.7,2024-12-11 20:38:58,23.9,26.4,25.3,0.0
Florida,Miami,2024-10-29,26.3,78,Overcast,40.7,0.0,9.7,2024-12-11 20:38:59,25.7,26.8,26.3,0.0
Florida,Miami,2024-10-30,26.1,82,Overcast,41.8,0.0,9.7,2024-12-11 20:38:59,25.8,26.7,26.1,0.0
Florida,Miami,2024-10-31,25.5,73,Patchy rain possible,39.6,0.84,9.5,2024-12-11 20:38:59,24.6,26.4,25.5,0.84
Florida,Miami,2024-11-01,26.2,70,Light rain shower,31.3,2.73,9.9,2024-12-11 20:38:59,25.5,26.9,26.2,2.73
Florida,Miami,2024-11-02,26.2,74,Patchy light drizzle,34.2,8.27,9.1,2024-12-11 20:39:00,25.7,26.7,26.2,8.27
Florida,Miami,2024-11-03,26.5,80,Light rain shower,38.2,10.98,9.5,2024-12-11 20:39:00,25.4,28.3,26.5,10.98
Florida,Miami,2024-11-04,25.6,80,Overcast,41.8,0.0,9.5,2024-12-11 20:39:00,24.6,26.3,25.6,0.0
Florida,Miami,2024-11-05,27.2,85,Overcast,45.7,0.0,8.1,2024-12-11 20:39:00,26.1,29.2,27.2,0.0
Florida,Miami,2024-11-06,26.9,86,Moderate or heavy rain shower,42.5,56.1,8.5,2024-12-11 20:39:01,26.6,27.3,26.9,56.1
Florida,Miami,2024-11-07,26.9,84,Light rain shower,40.0,32.36,8.9,2024-12-11 20:39:01,26.3,27.6,26.9,32.36
Florida,Miami,2024-11-08,26.7,75,Patchy rain possible,38.9,0.76,10.0,2024-12-11 20:39:01,26.3,27.3,26.7,0.76
Florida,Miami,2024-11-09,25.9,80,Overcast,31.7,0.0,10.0,2024-12-11 20:39:01,25.1,27.0,25.9,0.0
Florida,Miami,2024-11-10,25.7,84,Moderate or heavy rain shower,35.6,23.79,8.8,2024-12-11 20:39:02,25.0,26.4,25.7,23.79
Florida,Miami,2024-11-11,26.6,92,Cloudy,27.0,7.13,9.8,2024-12-11 20:39:02,26.0,27.3,26.6,7.13
Florida,Miami,2024-11-12,25.4,94,Mist,28.4,0.0,9.9,2024-12-11 20:39:02,24.7,26.4,25.4,0.0
Florida,Miami,2024-11-13,25.2,82,Cloudy,41.4,0.0,9.3,2024-12-11 20:39:02,24.2,25.7,25.2,0.0
Florida,Miami,2024-11-14,24.2,73,Partly cloudy,36.0,0.0,10.0,2024-12-11 20:39:03,23.7,24.8,24.2,0.0
Florida,Miami,2024-11-15,25.2,73,Cloudy,30.2,0.0,9.8,2024-12-11 20:39:03,23.9,27.5,25.2,0.0
Florida,Miami,2024-11-16,23.4,73,Cloudy,30.6,0.0,10.0,2024-12-11 20:39:03,22.5,24.2,23.4,0.0
Florida,Miami,2024-11-17,23.0,68,Overcast,28.1,0.0,10.0,2024-12-11 20:39:03,22.7,23.4,23.0,0.0
Florida,Miami,2024-11-18,23.3,67,Overcast,25.6,0.01,10.0,2024-12-11 20:39:03,22.2,24.9,23.3,0.01
Florida,Miami,2024-11-19,24.8,58,Patchy rain possible,22.3,0.05,10.0,2024-12-11 20:39:04,24.4,25.4,24.8,0.05
Florida,Miami,2024-11-20,24.4,80,Moderate rain at times,27.7,5.03,8.7,2024-12-11 20:39:04,23.8,25.3,24.4,5.03
Florida,Miami,2024-11-21,22.9,73,Overcast,30.2,0.0,10.0,2024-12-11 20:39:04,21.6,24.0,22.9,0.0
Florida,Miami,2024-11-22,19.8,51,Sunny,29.5,0.0,10.0,2024-12-11 20:39:04,15.6,23.9,19.8,0.0
Florida,Miami,2024-11-23,19.3,51,Sunny,25.9,0.0,10.0,2024-12-11 20:39:04,15.3,23.0,19.3,0.0
Florida,Miami,2024-11-24,20.8,68,Overcast,18.0,0.0,10.0,2024-12-11 20:39:05,19.9,21.6,20.8,0.0
Florida,Miami,2024-11-25,22.6,75,Overcast,20.9,0.0,10.0,2024-12-11 20:39:05,21.8,23.6,22.6,0.0
Florida,Miami,2024-11-26,23.7,78,Cloudy,20.9,0.0,10.0,2024-12-11 20:39:05,22.9,24.7,23.7,0.0
Florida,Miami,2024-11-27,23.7,75,Overcast,19.1,0.0,10.0,2024-12-11 20:39:05,22.2,26.3,23.7,0.0
Florida,Miami,2024-11-28,23.9,75,Overcast,20.9,0.0,10.0,2024-12-11 20:39:06,23.2,24.5,23.9,0.0
Florida,Miami,2024-11-29,24.4,73,Overcast,23.8,0.0,10.0,2024-12-11 20:39:06,23.2,25.6,24.4,0.0
Florida,Miami,2024-11-30,23.9,82,Light rain shower,24.8,7.16,10.0,2024-12-11 20:39:06,22.8,24.8,23.9,7.16
Florida,Miami,2024-12-01,23.1,81,Light rain shower,26.3,9.11,10.0,2024-12-11 20:39:06,21.1,24.8,23.1,9.11
Florida,Miami,2024-12-02,20.6,71,Cloudy,31.0,0.0,10.0,2024-12-11 20:39:06,18.4,23.0,20.6,0.0
Florida,Miami,2024-12-03,20.7,58,Partly cloudy,33.1,0.0,10.0,2024-12-11 20:39:07,18.1,23.7,20.7,0.0
Florida,Miami,2024-12-04,19.3,71,Overcast,28.1,0.0,10.0,2024-12-11 20:39:07,17.3,21.0,19.3,0.0
Florida,Miami,2024-12-05,21.8,79,Overcast,19.8,0.0,10.0,2024-12-11 20:39:07,21.2,22.3,21.8,0.0
Florida,Miami,2024-12-06,22.6,67,Partly cloudy,20.5,0.0,10.0,2024-12-11 20:39:07,20.4,24.4,22.6,0.0
Florida,Miami,2024-12-07,22.0,81,Overcast,27.4,0.0,10.0,2024-12-11 20:39:07,20.4,23.3,22.0,0.0
Florida,Miami,2024-12-08,21.3,67,Overcast,24.8,0.0,10.0,2024-12-11 20:39:08,20.7,21.9,21.3,0.0
Florida,Miami,2024-12-09,22.6,74,Overcast,26.3,0.0,10.0,2024-12-11 20:39:08,21.9,23.3,22.6,0.0
Florida,Miami,2024-12-10,24.6,76,Cloudy,24.8,0.0,10.0,2024-12-11 20:39:08,23.3,25.9,24.6,0.0
Florida,Miami,2024-12-11,25.0,81,Light rain shower,34.9,2.48,9.2,2024-12-11 20:39:08,22.6,26.3,25.0,2.48
Florida,Orlando,2024-09-12,28.1,75,Light rain shower,11.2,3.28,9.7,2024-12-11 20:39:09,24.7,33.6,28.1,3.28
Florida,Orlando,2024-09-13,27.6,75,Patchy rain possible,18.0,0.12,10.0,2024-12-11 20:39:09,24.8,32.1,27.6,0.12
Florida,Orlando,2024-09-14,27.7,72,Light rain shower,8.3,5.92,9.8,2024-12-11 20:39:09,24.2,33.4,27.7,5.92
Florida,Orlando,2024-09-15,27.6,72,Light rain shower,14.0,2.51,9.2,2024-12-11 20:39:09,24.8,31.9,27.6,2.51
Florida,Orlando,2024-09-16,27.3,75,Light rain shower,18.7,5.74,9.8,2024-12-11 20:39:09,24.1,32.8,27.3,5.74
Florida,Orlando,2024-09-17,27.0,85,Moderate or heavy rain shower,16.2,30.61,10.0,2024-12-11 20:39:10,24.7,30.6,27.0,30.61
Florida,Orlando,2024-09-18,26.5,89,Moderate or heavy rain shower,9.4,62.14,9.9,2024-12-11 20:39:10,23.7,31.1,26.5,62.14
Florida,Orlando,2024-09-19,28.5,78,Fog,13.0,3.01,10.0,2024-12-11 20:39:10,25.0,31.6,28.5,3.01
Florida,Orlando,2024-09-20,26.8,84,Fog,13.0,17.24,9.5,2024-12-11 20:39:10,23.8,31.7,26.8,17.24
Florida,Orlando,2024-09-21,27.9,76,Sunny,14.4,0.0,10.0,2024-12-11 20:39:11,24.5,32.0,27.9,0.0
Florida,Orlando,2024-09-22,27.3,79,Partly cloudy,16.9,0.0,9.9,2024-12-11 20:39:11,25.1,30.4,27.3,0.0
Florida,Orlando,2024-09-23,27.5,76,Fog,19.4,0.0,10.0,2024-12-11 20:39:11,21.9,33.5,27.5,0.0
Florida,Orlando,2024-09-24,28.3,74,Partly cloudy,20.9,0.0,10.0,2024-12-11 20:39:11,24.4,34.3,28.3,0.0
Florida,Orlando,2024-09-25,27.3,81,Moderate or heavy rain shower,25.2,12.59,9.6,2024-12-11 20:39:12,25.0,29.9,27.3,12.59
Florida,Orlando,2024-09-26,26.9,87,Moderate or heavy rain shower,46.8,85.85,9.3,2024-12-11 20:39:12,24.9,29.4,26.9,85.85
Florida,Orlando,2024-09-27,28.5,79,Patchy light rain with thunder,41.8,16.0,9.3,2024-12-11 20:39:12,26.5,31.6,28.5,16.0
Florida,Orlando,2024-09-28,28.1,78,Partly cloudy,15.1,0.0,9.6,2024-12-11 20:39:12,25.5,30.7,28.1,0.0
Florida,Orlando,2024-09-29,29.0,80,Fog,18.0,0.0,9.3,2024-12-11 20:39:12,25.2,33.4,29.0,0.0
Florida,Orlando,2024-09-30,29.2,79,Light rain shower,13.0,16.94,10.0,2024-12-11 20:39:13,25.1,33.2,29.2,16.94
Florida,Orlando,2024-10-01,29.1,80,Fog,15.1,0.0,9.6,2024-12-11 20:39:13,25.0,33.8,29.1,0.0
Florida,Orlando,2024-10-02,28.1,79,Light rain shower,15.5,3.29,9.6,2024-12-11 20:39:13,26.2,30.7,28.1,3.29
Florida,Orlando,2024-10-03,27.4,79,Heavy rain at times,17.3,4.02,9.2,2024-12-11 20:39:13,25.0,30.8,27.4,4.02
Florida,Orlando,2024-10-04,26.8,85,Thundery outbreaks possible,19.1,0.0,9.8,2024-12-11 20:39:13,25.1,29.3,26.8,0.0
Florida,Orlando,2024-10-05,26.5,87,Moderate or heavy rain shower,16.6,7.36,10.0,2024-12-11 20:39:14,24.8,29.7,26.5,7.36
Florida,Orlando,2024-10-06,24.8,89,Overcast,17.3,0.0,9.2,2024-12-11 20:39:14,24.2,25.7,24.8,0.0
Florida,Orlando,2024-10-07,22.2,97,Moderate rain,12.2,66.1,9.5,2024-12-11 20:39:14,21.4,22.9,22.2,66.1
